thread_id,title,youtube_url,lap,turn,fault_pct_driver_a,fault_pct_driver_b,ruling,reason
15715,Track Limits Abuse Repeat,https://youtu.be/wgzb3fjsynm,18,straight,20,0,Offender Fault,4th violation - repeated apex cuts
15716,Track Limits Abuse Repeat,https://youtu.be/cnp3m4j4cex,22,straight,80,20,Offender Fault,4th violation - repeated apex cuts
15717,Apex Cut - Track Limits,https://youtu.be/swetkdw1pyb,7,straight,0,20,Inside Driver Fault,"Cut apex, forced outside car wide"
15718,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/of3t2ym0wib,20,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15719,Kerb Strike Oversteer,https://youtu.be/sp3pj51kkn2,8,straight,80,20,Inside Driver Fault,Excessive kerb use caused snap
15720,Apex Cut - Track Limits,https://youtu.be/lx8oaey5s9i,28,1,70,30,Inside Driver Fault,"Cut apex, forced outside car wide"
15721,Brake Test Divebomb,https://youtu.be/3sibgr2xnhv,1,straight,20,0,Overtaker Fault,Late dive under braking - no peripheral vision
15722,T3 Divebomb - Blind Spot Pass,https://youtu.be/cbdgkhw4n35,35,3,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15723,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/cmekmu4cq8y,17,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15724,Apex Cut - Track Limits,https://youtu.be/3xnsa3yjdbm,26,14,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
15725,Rejoin Unsafe After Spin,https://youtu.be/ahmnd4yx8gx,19,5,90,10,Spinner Fault,Rejoined without checking mirrors
15726,Brake Test Divebomb,https://youtu.be/eusyr82vnxd,49,straight,70,30,Overtaker Fault,Late dive under braking - no peripheral vision
15727,Rejoin Unsafe After Spin,https://youtu.be/ecb3e6i99mk,25,straight,80,20,Spinner Fault,Rejoined without checking mirrors
15728,Apex Cut - Track Limits,https://youtu.be/5yeqolqrwai,38,straight,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
15729,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/u2mhl1fuiqs,7,straight,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15730,Exit Vortex Contact,https://youtu.be/xc94kzzef4e,26,straight,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15731,T2 Divebomb - Blind Spot Pass,https://youtu.be/y4w17ulez7a,8,2,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15732,Exit Vortex Contact,https://youtu.be/ya8l3rg572d,43,straight,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15733,T2 Divebomb - Blind Spot Pass,https://youtu.be/npccmx2oyyu,1,2,20,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15734,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/jgyowj46s8u,19,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15735,T3 Divebomb - Blind Spot Pass,https://youtu.be/w4yuo0o0aw1,46,3,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15736,Exit Vortex Contact,https://youtu.be/xry8e4kl374,41,5,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15737,T7 Divebomb - Blind Spot Pass,https://youtu.be/gbzjxa6l5a4,38,7,0,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15738,Exit Vortex Contact,https://youtu.be/k7px9kmybv4,9,straight,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15739,Exit Vortex Contact,https://youtu.be/8haipklz3kr,43,straight,95,5,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15740,Kerb Strike Oversteer,https://youtu.be/339nel6toyl,24,13,100,0,Inside Driver Fault,Excessive kerb use caused snap
15741,T15 Divebomb - Blind Spot Pass,https://youtu.be/u4qzf3qm07u,14,15,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15742,Exit Vortex Contact,https://youtu.be/4kirak6pc45,16,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15743,Exit Vortex Contact,https://youtu.be/5hj8thhwkwj,33,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15744,T9 Divebomb - Blind Spot Pass,https://youtu.be/9a6gpsddkyl,25,9,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15745,T13 Divebomb - Blind Spot Pass,https://youtu.be/ejodr0m1iqi,9,13,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15746,Exit Vortex Contact,https://youtu.be/s1lc9lplgn4,49,straight,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15747,Exit Vortex Contact,https://youtu.be/jlvhzsbw2a4,30,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15748,Exit Vortex Contact,https://youtu.be/9pu8m7xhz9a,40,straight,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15749,T9 Divebomb - Blind Spot Pass,https://youtu.be/7djo1oe3mzn,15,9,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15750,Kerb Strike Oversteer,https://youtu.be/7y0hdmxvi0w,40,14,80,20,Inside Driver Fault,Excessive kerb use caused snap
15751,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/70ztq5tg47k,8,straight,20,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15752,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/49gadvnvpbs,16,straight,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15753,Rejoin Unsafe After Spin,https://youtu.be/m0lc15zfvzd,31,straight,70,30,Spinner Fault,Rejoined without checking mirrors
15754,T8 Divebomb - Blind Spot Pass,https://youtu.be/hj2ukeubcan,42,8,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15755,Exit Vortex Contact,https://youtu.be/l20i8tddd37,19,3,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15756,Brake Test Divebomb,https://youtu.be/5krwm4uejmv,48,6,90,10,Overtaker Fault,Late dive under braking - no peripheral vision
15757,Apex Cut - Track Limits,https://youtu.be/ihjbzl1hzgb,41,straight,80,20,Inside Driver Fault,"Cut apex, forced outside car wide"
15758,Exit Vortex Contact,https://youtu.be/wnqbn5szchj,35,9,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15759,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/c788ai48i75,40,straight,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15760,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/in2yuhttlh3,14,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15761,T10 Divebomb - Blind Spot Pass,https://youtu.be/bu8qk3q0qxl,35,10,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15762,Straight Weave Block,https://youtu.be/bsvqt6awcnx,8,straight,100,0,Defender Fault,Two moves on straight - One Move Rule violation
15763,T8 Divebomb - Blind Spot Pass,https://youtu.be/i5tly1u14oy,40,8,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15764,Track Limits Abuse Repeat,https://youtu.be/p046xqi1ygm,26,11,100,0,Offender Fault,4th violation - repeated apex cuts
15765,Straight Weave Block,https://youtu.be/zs7cqcg9dn4,9,4,100,0,Defender Fault,Two moves on straight - One Move Rule violation
15766,Rejoin Unsafe After Spin,https://youtu.be/azze3lyu3f4,18,straight,80,20,Spinner Fault,Rejoined without checking mirrors
15767,Track Limits Abuse Repeat,https://youtu.be/cetw9m2u4x1,27,6,90,10,Offender Fault,4th violation - repeated apex cuts
15768,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/sx7xuez8wl9,28,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15769,Straight Weave Block,https://youtu.be/t455h64w0ay,9,straight,80,20,Defender Fault,Two moves on straight - One Move Rule violation
15770,Brake Test Divebomb,https://youtu.be/hu4vbrtqpg0,42,straight,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
15771,T2 Divebomb - Blind Spot Pass,https://youtu.be/pl3yo9gt1sz,43,2,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15772,Apex Cut - Track Limits,https://youtu.be/dhl41qilhuv,30,13,20,20,Inside Driver Fault,"Cut apex, forced outside car wide"
15773,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/yqf7yt6ndzl,37,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15774,Brake Test Divebomb,https://youtu.be/0md8tvj644a,10,10,70,30,Overtaker Fault,Late dive under braking - no peripheral vision
15775,T4 Divebomb - Blind Spot Pass,https://youtu.be/4h03kbk2gk3,49,4,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15776,Exit Vortex Contact,https://youtu.be/zuxsr76yvra,49,4,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15777,Exit Vortex Contact,https://youtu.be/ne5x2ulkn10,46,12,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15778,Straight Weave Block,https://youtu.be/u7huy20cqij,27,straight,100,0,Defender Fault,Two moves on straight - One Move Rule violation
15779,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/tl0w61xytwe,13,straight,85,15,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15780,T8 Divebomb - Blind Spot Pass,https://youtu.be/u2jmgsd7zc6,1,8,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15781,Brake Test Divebomb,https://youtu.be/npmx8y0ej2m,24,straight,85,15,Overtaker Fault,Late dive under braking - no peripheral vision
15782,Outside Pass Late Commitment,https://youtu.be/lh1bogij98k,48,straight,100,0,Outside Driver Fault,Not visible at apex - Exit Vortex
15783,T11 Divebomb - Blind Spot Pass,https://youtu.be/j1yn89sy07m,50,11,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15784,Apex Cut - Track Limits,https://youtu.be/ihsdn39vh7n,38,straight,90,10,Inside Driver Fault,"Cut apex, forced outside car wide"
15785,Exit Vortex Contact,https://youtu.be/op5wggfceor,34,6,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15786,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/76sj0leru9b,26,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15787,T15 Divebomb - Blind Spot Pass,https://youtu.be/e09dpztkmdl,16,15,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15788,Exit Vortex Contact,https://youtu.be/ri8vg0rwkxk,23,2,70,30,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15789,Kerb Strike Oversteer,https://youtu.be/iwa7r0ojqq0,2,15,100,0,Inside Driver Fault,Excessive kerb use caused snap
15790,T1 Divebomb - Blind Spot Pass,https://youtu.be/x3mlgcikiek,21,1,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15791,Exit Vortex Contact,https://youtu.be/98mebw2xytw,36,straight,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15792,Brake Test Divebomb,https://youtu.be/qb9a69i5nwd,38,straight,95,5,Overtaker Fault,Late dive under braking - no peripheral vision
15793,Rejoin Unsafe After Spin,https://youtu.be/w5b21gssbt4,32,straight,70,30,Spinner Fault,Rejoined without checking mirrors
15794,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/d1apkgtqd6q,26,straight,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15795,Straight Weave Block,https://youtu.be/ymg5rfth43w,39,6,80,20,Defender Fault,Two moves on straight - One Move Rule violation
15796,T10 Divebomb - Blind Spot Pass,https://youtu.be/pv667hjx44p,47,10,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15797,Exit Vortex Contact,https://youtu.be/pcz0flcfpke,3,11,95,5,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15798,Apex Cut - Track Limits,https://youtu.be/54xgxd20g6k,20,straight,80,20,Inside Driver Fault,"Cut apex, forced outside car wide"
15799,T13 Divebomb - Blind Spot Pass,https://youtu.be/srnm4y9z16z,10,13,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15800,Exit Vortex Contact,https://youtu.be/0poa4aa8h59,11,2,90,10,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15801,Exit Vortex Contact,https://youtu.be/bsi7ju27c6q,30,straight,95,5,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15802,T8 Divebomb - Blind Spot Pass,https://youtu.be/g5llj4rxt44,49,8,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15803,Apex Cut - Track Limits,https://youtu.be/31fuhgbpt92,5,3,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
15804,T8 Divebomb - Blind Spot Pass,https://youtu.be/epqqy3satj9,8,8,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15805,Track Limits Abuse Repeat,https://youtu.be/i5p8yn3bk9c,9,2,100,0,Offender Fault,4th violation - repeated apex cuts
15806,Exit Vortex Contact,https://youtu.be/c7nb4o0vcdq,31,straight,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15807,Exit Vortex Contact,https://youtu.be/byh9sgk6e3f,7,14,80,20,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15808,Exit Vortex Contact,https://youtu.be/a7wly7uoxfz,14,straight,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15809,Exit Vortex Contact,https://youtu.be/zto9sxsinmj,14,9,100,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15810,Exit Vortex Contact,https://youtu.be/j61vd2pqm0g,17,8,0,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15811,Apex Cut - Track Limits,https://youtu.be/jmpur71c4le,17,straight,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
15812,Kerb Strike Oversteer,https://youtu.be/yjqom7i78w8,34,12,100,0,Inside Driver Fault,Excessive kerb use caused snap
15813,Straight Weave Block,https://youtu.be/3uoq4vb3a99,24,straight,0,0,Defender Fault,Two moves on straight - One Move Rule violation
15814,Apex Cut - Track Limits,https://youtu.be/7y6g79k0hih,12,straight,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
15815,T15 Divebomb - Blind Spot Pass,https://youtu.be/gyopbyj1171,16,15,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15816,Outside Pass Late Commitment,https://youtu.be/oi64jjcvkk2,17,15,90,10,Outside Driver Fault,Not visible at apex - Exit Vortex
15817,Rejoin Unsafe After Spin,https://youtu.be/upv0rtv9saf,10,15,80,20,Spinner Fault,Rejoined without checking mirrors
15818,Rejoin Unsafe After Spin,https://youtu.be/oe92c4unvwd,5,10,20,0,Spinner Fault,Rejoined without checking mirrors
15819,T13 Divebomb - Blind Spot Pass,https://youtu.be/gjel35hypy5,48,13,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15820,Brake Test Divebomb,https://youtu.be/elwr656jf5y,10,straight,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
15821,T7 Divebomb - Blind Spot Pass,https://youtu.be/5glonhii2ia,21,7,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15822,Rejoin Unsafe After Spin,https://youtu.be/wf9q8lcg0tt,28,15,70,30,Spinner Fault,Rejoined without checking mirrors
15823,Outside Pass Late Commitment,https://youtu.be/vuob2qovxo6,32,straight,100,0,Outside Driver Fault,Not visible at apex - Exit Vortex
15824,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/7vonh4r5jqf,25,straight,90,10,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15825,Rejoin Unsafe After Spin,https://youtu.be/oxkg496rszm,28,straight,20,20,Spinner Fault,Rejoined without checking mirrors
15826,Straight Weave Block,https://youtu.be/x3wxpxf52l5,8,10,85,15,Defender Fault,Two moves on straight - One Move Rule violation
15827,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/4ykf1u00u7g,4,straight,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15828,T1 Divebomb - Blind Spot Pass,https://youtu.be/9drbwd6e8s2,18,1,70,30,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15829,T2 Divebomb - Blind Spot Pass,https://youtu.be/7vz5dextqkr,43,2,80,20,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15830,Rejoin Unsafe After Spin,https://youtu.be/5orivmkio6k,48,13,90,10,Spinner Fault,Rejoined without checking mirrors
15831,Track Limits Abuse Repeat,https://youtu.be/c2v8rau6nii,5,8,100,0,Offender Fault,4th violation - repeated apex cuts
15832,Brake Test Divebomb,https://youtu.be/euopjtryhcx,23,12,100,0,Overtaker Fault,Late dive under braking - no peripheral vision
15833,Exit Vortex Contact,https://youtu.be/n3bzx2i30tt,48,straight,20,0,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15834,Rejoin Unsafe After Spin,https://youtu.be/9y0zurpynxv,12,3,80,20,Spinner Fault,Rejoined without checking mirrors
15835,Apex Cut - Track Limits,https://youtu.be/iovo0fbarvv,14,3,100,0,Inside Driver Fault,"Cut apex, forced outside car wide"
15836,T2 Divebomb - Blind Spot Pass,https://youtu.be/yu6jeve9ew7,14,2,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15837,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/6gp6i4w8fsu,50,straight,95,5,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15838,Outside Pass Late Commitment,https://youtu.be/n2fnlz40tzt,39,straight,95,5,Outside Driver Fault,Not visible at apex - Exit Vortex
15839,Apex Cut - Track Limits,https://youtu.be/o30xxcesuzp,41,9,80,20,Inside Driver Fault,"Cut apex, forced outside car wide"
15840,Kerb Strike Oversteer,https://youtu.be/f49zmszvrh7,18,straight,80,20,Inside Driver Fault,Excessive kerb use caused snap
15841,Exit Vortex Contact,https://youtu.be/n3b7ws7doct,9,straight,85,15,Overtaker Fault,"Outside pass, not in vision at exit - Vortex of Danger"
15842,Tstraight Divebomb - Blind Spot Pass,https://youtu.be/8epktmix9f4,10,straight,0,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
15843,T7 Divebomb - Blind Spot Pass,https://youtu.be/xg6ckqvbn0q,3,7,100,0,Overtaker Fault,Dive from blind spot - SCCA Peripheral Vision violation
